resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_watts,kilojoules,device_watts
2,Evening Run,4979.3,1523,1523,71.0,Run,Run,9047415395,2023-05-10T17:38:38Z,2023-05-10T19:38:38Z,(GMT+01:00) Europe/Berlin,7200.0,,,,1,1,0,1,0,False,False,False,False,everyone,False,g10533793,"[48.711443273350596, 9.457891266793013]","[48.711640667170286, 9.458046918734908]",3.269,4.406,True,163.4,183.0,False,True,326.0,259.4,9706277935.0,9706277935,garmin_ping_273553246829,False,0,0,False,43791935,1,a9047415395,m_ihHw~ux@WAk@[CJC`Bo@lAIFE?KAUKYOIGGQMiA@MCSBQCEEN@b@Mr@Mj@[j@_@Ve@bA[d@Yn@[j@_@Re@^[d@o@n@_@DUTIDOVE`@]`@Uh@aAzA_@`@C?Qb@QZe@JICUBi@V]JEJm@LOTQ`@i@JUPYd@Mb@QRORMLCFSV_@dBGJIH[H_@h@SDKFYbAQ`A[`A[^Wj@k@|@KNKDUVS\Kr@q@|AYX[f@[t@[~@a@b@S\Q`@SZSj@_AhAGd@Y\ITWROTk@N[TK\YRQZSPSj@[`@e@jAo@r@WPOV_@\WLAFKFI`@Kr@c@~A_@fBK^EJIH_@v@Wl@G^QXKlAWr@MH[X?NDZb@bB@ZNd@Fr@?RJ\G~AET?NBBP]BMDeAHe@l@eAB]PQHQ\_AVa@Rk@Bc@Nw@LuAJa@f@cAJWB_@RyABa@FYVu@?aBB[@mADcBFQ@SPWZIl@{@Xq@Z[Tc@r@}@dAo@^aAb@[TYZm@Pu@V]Rg@RURq@f@mAHIH[Pi@T]Fc@j@s@Ti@X[`AcBh@a@Rk@h@aA@UPm@hA}Al@s@V{@RcAXm@dAuAb@a@x@_Ad@]|@g@b@Qb@I`@]`@k@f@a@Ze@nAqAh@u@NMN[`@SjAeA`@a@LU\a@r@_BZ_@Zo@ZcAF_@JsABIDp@@hADVTP^D\HHE^{@Ji@Ds@BQHILC,2,,80.0,,,
2,Evening Workout,0.0,4937,4937,0.0,Workout,Workout,9035653796,2023-05-08T18:12:39Z,2023-05-08T20:12:39Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,114.0,158.0,False,True,278.0,273.4,9693785819.0,9693785819,garmin_ping_273230529637,False,0,0,False,43791935,1,a9035653796,,2,,,,,
2,Evening Run,4891.4,1382,1382,66.0,Run,Run,9035246446,2023-05-08T17:36:10Z,2023-05-08T19:36:10Z,(GMT+01:00) Europe/Berlin,7200.0,,,,6,1,0,1,0,False,False,False,False,everyone,False,g10533793,"[48.71148208156228, 9.458151776343584]","[48.71142894029617, 9.457728071138263]",3.539,5.112,True,173.8,192.0,False,True,343.2,282.0,9693348686.0,9693348686,garmin_ping_273220562085,False,3,0,False,43791935,1,a9035246446,u_ihH{_vx@G@_@KULKzAUdAYPQCKISGWSGMOg@EqAAOAEC??HFz@Kr@Wl@K`@Yh@Yb@gAdC_@b@_AnAYXa@Z_@^_@VUd@cAlAs@dAUR[b@SR@DCFKPc@V[LmAbAa@T[^]VWZG@UZMXCPSf@YrAYn@c@d@g@^[b@WRW^MXWXAF[ZCTGPy@dAUl@cAfBYp@a@n@_@nAYf@ET[VELC^Ut@STs@zA_@VWd@EVIPSXq@V{@r@i@f@i@t@e@Z]h@UlAU^UNIAQTY~@MDQ\a@^_@fAo@pC_@bAEj@m@hAIn@@PG`@Qj@Sn@SRGP]\QVBn@Hr@HVBj@AT@hACt@K`A?JNg@b@k@Rq@d@_ANQv@kBj@eAJe@ZeDZ}@R_@Fe@@YZ{B^yAHo@J[XwAAWEUAm@Fi@JGVW\k@d@_@J[XMJM^eB\o@r@k@V]J?PCf@m@BM\a@HQV_Ap@aANk@NIdAcBF]HYj@gAb@k@RsA@WFU^_@b@U^a@TQNYVs@Pq@Ve@Ri@b@c@h@a@b@y@TaAN}@Vg@\g@Tg@bA}AX]b@U`@]ZMZERS`As@\]LS^YJWJMJI^KLKl@q@J_@b@Qd@]HUfAu@\e@Lc@ZQLU`@wA`@c@^wAHs@Jc@J~BJXFDPFPAb@DXMVg@L_@A}@Ha@DC,2,,81.6,,,
2,Evening Swim,2900.0,5647,5911,0.0,Swim,Swim,9017500923,2023-05-05T18:01:37Z,2023-05-05T20:01:37Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.514,6.25,True,132.5,176.0,False,True,,,9674481841.0,9674481841,garmin_ping_272743731526,False,0,0,False,43791935,1,a9017500923,,2,,,,,
2,Evening Swim,2350.0,4398,4957,0.0,Swim,Swim,8998621400,2023-05-02T18:02:19Z,2023-05-02T20:02:19Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.534,3.572,True,133.9,180.0,False,True,,,9654551017.0,9654551017,garmin_ping_272227073985,False,0,0,False,43791935,1,a8998621400,,2,,,,,
2,Afternoon Run,7747.3,2562,2562,167.0,Run,Run,8978354286,2023-04-29T14:07:55Z,2023-04-29T16:07:55Z,(GMT+01:00) Europe/Berlin,7200.0,,,,1,0,0,1,0,False,False,False,False,everyone,False,g10533793,"[48.71824225410819, 9.463891787454486]","[48.71611132286489, 9.470854131504893]",3.024,5.086,True,166.6,181.0,False,True,449.8,305.8,9632990142.0,9632990142,garmin_ping_271683362487,False,0,0,False,43791935,1,a8978354286,{ljhHqkwx@_AAUAc@Du@?uAF{@Cw@HGDg@Jq@Rc@Uk@Gk@Co@OQ@WIm@CyAY[Kg@_@][i@c@e@k@eAeAs@e@m@Yi@EOYWKE@oASw@EOC_@k@_Aq@MMk@[S?q@U]]GQFWh@kAHY^o@Tg@Ns@Dk@CSB_@Ks@Js@Zy@\a@LEd@DP|@P~BPb@h@~@ZRnAJl@ALBZAnAFxANb@ND?^V`@P|@TfA`@tACdADh@Cz@MFEb@G^LPLZFZEbAc@l@M^Sz@y@Rm@\SNHDPDlAF\Zd@ZCTKDKHUJw@FO`@ULEz@IVF^Zv@A`@a@\o@J[RaB?w@JeA?WGw@Oq@C_AFo@C}@Fe@DkBDu@`@oDBu@DaFJmB@q@A_@BmA?uAEQIeBHe@Cu@Se@Oq@M_@Mw@c@w@Ka@Ym@c@uBMc@]sBSaACU@i@Gk@]kBCi@S{@Qc@a@}E]iBe@sAy@gBa@_@U]_@[i@k@oAiAQGUCq@s@]Go@A]F}@\_@H{@f@c@Lk@@{@JeAv@y@Xu@vA[h@[v@[tAEVEn@Kv@Qr@AD_@Za@l@UPMDu@`AI@MLQV[RSVaAt@e@d@a@TC@i@Mi@I_ABc@NO`@~@t@f@r@Lb@Dj@Lz@B\CjCCx@Kr@K~AI`C?pAGfA@z@N`BN`APl@d@bCPhBp@~@RH`AJlAVb@@r@n@Lb@D\XvAN`@h@jCL`@Vh@j@XdAx@`@JVJhCrBf@VJNrAPXAf@Bf@Af@Ih@CRC^Kf@YT]d@]P]^[f@KXAh@Ud@MJGp@AnAPl@Ax@`@`@\|@`@RTXNf@RBIGGSu@Iy@Ag@B_@CaAHu@CQNcDLmB?o@J_DDaELgB?a@CYDm@@{AGuAAe@BIL@^h@^t@L`@h@|@f@`ABRDfA@lANtC?p@YbBSdB,2,,80.4,,,
2,Evening Swim,3050.0,5335,5669,0.0,Swim,Swim,8973763817,2023-04-28T18:01:53Z,2023-04-28T20:01:53Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.572,2.084,True,139.5,186.0,False,True,,,9628134847.0,9628134847,garmin_ping_271554253538,False,0,0,False,43791935,1,a8973763817,,2,,,,,
2,Afternoon Ride,14989.4,2212,2262,106.0,Ride,Ride,8966643817,2023-04-27T13:38:18Z,2023-04-27T15:38:18Z,(GMT+01:00) Europe/Berlin,7200.0,,,,6,0,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.738537188619375, 9.31295508518815]","[48.71765334159136, 9.465130968019366]",6.776,10.898,True,148.9,171.0,False,True,320.0,252.4,9620578497.0,9620578497,garmin_ping_271352921356,False,3,0,False,43791935,1,a8966643817,wlnhHuzyw@Mw@CkA@e@^eAH_@ZaAR_ALm@JuAr@wC`@uBT}@h@cDLiATy@~@}Et@}EZqAlAiF|@wCbAwBtDyGv@}AfPcZpDsFfGqI`CqDr@_A^}@BQ@u@Gc@aBqGO{@?aADi@TmAJe@nAyDzAyGd@m@DOnD_Ol@uBNa@De@BaDJuENaDVkDDeA?_@CM?o@\y@DWp@iIGi@Kc@EeA\uQA_DLeEP_DZyELcGL{C@iAB_APuALeC?wAJmDQoBDgDY}DOqC?i@Gg@?iBPoCXaD^_DHoAXqUJ]RC~@\F?JKH_AHqCJmBJg@rAeGn@_C~BkEhAwAz@aBjAiFXmBd@gHHg@VkA`CaJNc@\q@H_AFg@rA}GRu@Ie@i@e@GKC[p@wDLyAEYGKy@s@KBOl@Ng@LAx@n@HN@L_@zCi@nC@JBFNL`@RFAFGH_@VyANmAH}@HsANwFLkBXgC`@iBj@iDNeB?cCAoBOiDGc@[qEYiHAeDR_B@_A@oDIuD?}C^{HB}@AuFNqD^kDjAcHt@cF`@}A~@{BbAeD|AeEl@{AV_@LIxEiCNCNDPd@RbBTrCNr@HFVe@@?l@a@VIJBHFFPf@|DFPHLJBHCnEqENMHA`@DVIlCmBbFcEhCyCnAmBp@qAbCwDXu@bAmDI[DSZ}AbAaEf@iCJ}@BcAMw@?SN]XMR[`AkDj@yABQ`@m@x@wAZw@^qAn@aD~@uDXuAl@{GPeA`@eBjBgGBQ?{@Rw@^{CJe@PoAb@mHDeHMaCSqCMoAYqBqA}FCSOaBScDMeDM_@GIWUu@e@SUKUIWGmAAeCN_D?cAGgBBcAN]\BNFJ?LEFO@O?gAGkAUcBHm@[aBu@sCs@{BgAgCm@aAY_BUm@kBsDiAmCcAyC_AaCOKMJIJICaBuAa@UaBo@eAy@eBeByAeBs@q@IAWD}A|@MCCGGk@EyDDg@TcARwCEUMIu@YGGCM?qAG_BCaC@MBADI?{@Dk@AeA@a@A_@CMEIICG?UHc@Hk@ROCKW[oBIaB?ODOVm@@Q?gAIs@I]IOgB_Do@sAGw@Aw@AGUMK?UBWLc@DQDc@Zc@R,2,,,208.0,460.1,False
2,Evening Swim,3425.0,5395,5427,0.0,Swim,Swim,8956524193,2023-04-25T18:02:17Z,2023-04-25T20:02:17Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.635,2.084,True,137.5,175.0,False,True,,,9609865765.0,9609865765,garmin_ping_271063034064,False,0,0,False,43791935,1,a8956524193,,2,,,,,
2,Evening Workout,0.0,5033,5033,0.0,Workout,Workout,8950296774,2023-04-24T18:06:04Z,2023-04-24T20:06:04Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,114.8,155.0,False,True,259.6,246.2,9603291452.0,9603291452,garmin_ping_270896382632,False,0,0,False,43791935,1,a8950296774,,2,,,,,
2,Evening Run,4897.3,1455,1455,72.0,Run,Run,8949901290,2023-04-24T17:36:36Z,2023-04-24T19:36:36Z,(GMT+01:00) Europe/Berlin,7200.0,,,,3,1,0,1,0,False,False,False,False,everyone,False,g10533793,"[48.71146263554692, 9.458068879321218]","[48.711611749604344, 9.458000902086496]",3.366,4.689,True,174.0,190.0,False,True,324.6,259.4,9602877990.0,9602877990,garmin_ping_270886633839,False,0,0,False,43791935,1,a8949901290,_`ihHe_vx@_@OUBGDAD@j@Gj@m@|AKDS?a@[KMKWKo@IyACxAWrAm@|A_@v@a@bAe@r@WLa@`@c@r@i@`@_@`@e@Zo@t@g@bA_A~@_@b@{@l@cAXYX]PUPk@t@w@x@m@x@c@\[j@o@hB_@l@u@l@m@~@Ol@k@tA[`@]`@KZo@lAKHSZc@bA}@xA]p@a@hAaBhCcA|BWb@Yp@OFi@|@c@d@]p@_@b@U^ULa@d@eD~F[^Wd@e@jAkAnBo@xA[dAObAEl@Qn@Qp@UPI?IRTt@@XJd@H~@H`@Hp@Ex@Ij@@f@@?@AFe@Pe@Nq@\y@HY|@}An@eBFk@D_AN{@Hy@^w@P_ARwBXu@DYFc@@q@Dg@Dm@Lo@@m@Hq@Rg@Xg@DE\SXa@j@iA^e@d@]n@m@r@mAJc@Vi@PWL_@d@[Rk@Xm@d@y@^}@Rq@l@}@Ri@f@{@`@aA~@cBb@g@Xm@Z{ARm@^_@f@Yx@y@Zm@Ty@d@}@rAqB|AmALQb@_@XSf@Yp@UxA}A`@]lAuAt@m@nBkBh@o@f@{@pBeE^oANmAFYD?PrCPPd@BZCTu@Za@D_ABMFIF?,2,,81.1,,,
2,Evening Workout,0.0,4327,4327,0.0,Workout,Workout,8921078694,2023-04-19T18:13:51Z,2023-04-19T20:13:51Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,95.2,124.0,False,True,267.0,267.0,9572073915.0,9572073915,garmin_ping_270077795590,False,0,0,False,43791935,1,a8921078694,,2,,,,,
2,Evening Run,4864.1,1523,1523,70.0,Run,Run,8920555121,2023-04-19T17:39:12Z,2023-04-19T19:39:12Z,(GMT+01:00) Europe/Berlin,7200.0,,,,3,0,0,1,0,False,False,False,False,everyone,False,g10533793,"[48.711461713537574, 9.458099892362952]","[48.71166564524174, 9.457837706431746]",3.194,4.588,True,162.3,177.0,False,True,342.0,274.8,9571527008.0,9571527008,garmin_ping_270067296470,False,0,0,False,43791935,1,a8920555121,o_ihHo_vx@OXI@]WG@GFEx@Ml@Sh@Yh@S@QC_@[Ue@Mu@AaAEKCtAWjAWr@qArC]l@e@t@cBbB[b@gAbA}BbD[\MHk@z@OHGESE_Aj@kA`A{ArAo@|@QVUx@c@`ASr@i@h@a@TqAvBq@vAq@hAWd@o@bAi@rAQ`@U\c@dASXiA`CmA~CqAhCmAjAk@t@i@x@{@h@[`@w@pAk@p@wArCWn@eAlBe@xA[t@Sp@_@~@YhBo@fA]`@GTXtATt@Jt@@p@?`AM`ABF@@FIPuANg@Xe@v@cB?S\yA`@q@LkAL_@Di@Py@V[JYZ{AN{APe@Ty@?[JkBFg@DkBPi@^g@`@c@x@mA`@IjAsAZe@@Gv@oAT{@z@mB^w@Z_@HO^_@Rs@\w@^i@`@_An@kAf@mAn@gA`AiBTk@@INq@^k@tA{AJM|AsD\g@RMnAiA^WfAcAd@Ur@g@hAoA|AmAnA_Bb@[h@e@fBmBj@_AlBsD^qAL}AD?FPL`BL`@LFd@FRABClAgC,2,,80.0,,,
2,Evening Swim,2650.0,5375,5383,0.0,Swim,Swim,8914964257,2023-04-18T18:03:57Z,2023-04-18T20:03:57Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.493,1.786,True,136.4,179.0,False,True,,,9565649066.0,9565649066,garmin_ping_269914073013,False,0,0,False,43791935,1,a8914964257,,2,,,,,
2,Evening Run,9031.3,3105,3105,126.0,Run,Run,8908379007,2023-04-17T17:20:17Z,2023-04-17T19:20:17Z,(GMT+01:00) Europe/Berlin,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g10533793,"[48.71822037734091, 9.464107118546963]","[48.71812147088349, 9.463738817721605]",2.909,3.89,True,159.0,175.0,False,True,354.8,304.2,9558705333.0,9558705333,garmin_ping_269737011697,False,0,0,False,43791935,1,a8908379007,}uihHylwx@r@WHAp@a@b@M|@}@t@g@X_@lB}@h@e@r@s@b@QRUZO`Bs@d@Kh@Id@AVFX?BK@mDNmE?aAJs@F_APa@h@OJ?f@Hx@GK}BHuC?aDJq@\Az@LtAJN?HGDaAHgAj@oEAYHm@Pq@L}@F{@BeCKoC[yAA{@EUs@cC?m@h@u@d@Sl@BzAXj@E\c@DKJe@PaBHSr@MTK|AeAh@ChAPFDDJ?jACXDTT`@BJ~@XDTD\XpFPrBPhAp@dDDl@?zAD|DNjBZtBRfC@f@JlBNdA\xAXx@`@t@r@dAp@l@^Tl@Rd@BxALPEDwBA{@@eDLcAXyAh@kENoBFsA?eA[uDCq@DiBG}DJ{EEqABmAEk@[Ce@@qBAkC@m@GU]Uq@Wa@c@e@WI_@`@wAt@k@Jy@XYTAN@NPh@Jv@TpEH~@TfBh@lBD`@LvD@|@ChAD~@RvATdAH`AZ`FV|BTt@f@nArAtBZ\b@Rx@Vp@Ht@F^@@CFO@s@A{FBy@d@gCX_C\mEB}@CsA]gDGuB?i@JgBCmCDmAG_C@wBEc@GEQAoABsECWCSOc@iAOUo@s@MCKF_@`@i@\qBx@[H]Ri@LYK[o@AQLoAC_@GE_BIgBpAc@Nq@HIXMhAQr@c@d@WBeBa@g@@c@Xa@h@OM]I@VZrAJr@HzBCNEFG?OIGKIm@]s@UOi@Og@EU@q@`@a@`@EXFj@Mb@]~BYz@_@^i@NYXWf@KHwABABABFZJx@Gd@]bAMv@@LJ^BXEf@e@nBCZ?`ACVUr@}@`CMv@GNE@[k@a@`AWnAGt@WtEK~CCzB@hAC`A[`B{@vCANF`@?NMRk@h@sA|@oA`AoAh@,2,,78.9,,,
2,Evening Swim,3075.0,5299,5454,0.0,Swim,Swim,8890832723,2023-04-14T18:01:51Z,2023-04-14T20:01:51Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.58,2.778,True,138.0,184.0,False,True,,,9540024077.0,9540024077,garmin_ping_269254742534,False,0,0,False,43791935,1,a8890832723,,2,,,,,
2,Night Workout,0.0,1691,1691,0.0,Workout,Workout,8885733452,2023-04-13T19:36:18Z,2023-04-13T21:36:18Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,126.5,160.0,False,True,301.8,289.0,9534613018.0,9534613018,garmin_ping_269100354249,False,0,0,False,43791935,1,a8885733452,,2,,,,,
2,Evening Swim,2500.0,4817,4830,0.0,Swim,Swim,8873779393,2023-04-11T18:04:31Z,2023-04-11T20:04:31Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.519,1.924,True,143.0,181.0,False,True,,,9521426583.0,9521426583,garmin_ping_268772432213,False,0,0,False,43791935,1,a8873779393,,2,,,,,
2,Afternoon Ride,40372.9,6418,6418,580.0,Ride,Ride,8866125354,2023-04-10T12:18:30Z,2023-04-10T14:18:30Z,(GMT+01:00) Europe/Berlin,7200.0,,,,7,0,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.71587076224387, 9.464993169531226]","[48.717649821192026, 9.465145217254758]",6.291,13.816,True,144.6,188.0,False,True,490.0,268.4,9513360469.0,9513360469,garmin_ping_268563411367,False,5,0,False,43791935,1,a8866125354,eiihHg~wx@d@cS|@eDx@_@tA_DDaCb@oCOcBp@uBMkC|AAvByB^cAb@kEx@eAzC@|AjCEwBe@oCJu@d@f@hAaA`DRh@iA\_C|DiBnB`@QxBv@v@fHcDjCrDtIHOzMf@`Pg@|Hw@tF@bIHl@lG~ArBB_AbRpHJnFhAnGgBfGxJhCWl@gAjCyAnBuBt@R|@fAzBs@x@hAfBoAfAsCz@q@lKzArEFzDjB~ARrCaBnASfCl@bJmAvEgF`PuEtL^V{@s@mDAwB`AiGbAy@v@yIt@wDnEdBNUp@wN~CkFvE[pBcDvAe@vBQ~Bf@hD?~EjCdHNdDdArFlG`ApKr@zChE|G`CrAdDgFvBaH~AdApHiEBmG~B}Cu@oB\PfCpFhA]zAz@fCs@c@yKsBkOIqZvAqU?qV\_GWsHc@qD@aCbBaQu@qJDeE_@aEwAgIyBuEc@kB\iDzBcGm@oHwEgTeAeBgCkBuDcG{FI{D_BmHa@sEuEeHiBuFcCWo@?sDaDwCuJm@sFpByEtCeEkBw@dC_A|H_CgCsGmBgGeFoJkDQ]Y}Fs@eBsBeBiIwDmCmBsAsDaCqLiGsPeFyJeF{DeNrLgMpH]hF@`Ki@vLc@~BkBb@wCbFkO|@g@^aB~KRrKu@xGcUiDgCkBmGKuEaN_CkLcDkIyAkAqErAmEo@yC~@kDNyC_@uB\qAi@wDu@_AXyBzDm@b@eCJ{@o@eDf@wCiSkGw\N{@vCyAoDqNk@cHgAAQa@K{Fe@gBq@[cANw@xACdAPl@l@`@jA[c@mXb@un@O]uGMM]LwJsBoPRqESeFVoOEmGa@{AyChEYjAeElWeBbGG`Dc@`@[YmAsJmAkEeBc@u@`@k@bAKdBx@tO[bFBbDUb@i@Mq@}Da@]_AEc@`AHhAl@hABhAmBfQcCrLk@vJgD`F}EhLiPnOoGpFmEzI_ExKqCfBoCbDuK`EoChBgCrDqC|FeG~IyB`FuIf[}IzStPvHnJvI?j@g@zAaBz@iGsBuGG_Fx@kAv@gC~DqCnHUnEmBlKSvCNrDtE~W@nD_@xBcDfDqB`AiDWqEoA_DZkCjB{FpHqAdQaA`FoKnPK~@hA`D~@bErBbCbDxBv@lA`FdE~AhCn@`DdDNbDy@tLI|H|CxF?lInArCvApFpEzF~AhPFrKwFdD_A~PdCxEdBlBE|G_E|QhAzJmIv@mBx@qFxByChJuCrDGdBrBpAn@pCvDbApEXhF~CrQxDtNHlDsAtYAnEN|CVNt@Qx@wANL`@|IKrB,2,,,188.4,1209.0,False
2,Afternoon Ride,14537.5,2359,2401,252.0,Ride,Ride,8849060809,2023-04-07T15:52:32Z,2023-04-07T17:52:32Z,(GMT+01:00) Europe/Berlin,7200.0,,,,4,1,0,1,0,False,False,False,False,everyone,False,b8124855,"[48.71755368076265, 9.465127866715193]","[48.717648312449455, 9.46516633965075]",6.163,13.837,True,144.5,183.0,False,True,369.0,266.4,9495267306.0,9495267306,garmin_ping_268102770026,False,0,0,False,43791935,1,a8849060809,wqihHgtwx@dAg@vAQRND^?d@JPjAs@jFwDbAa@bC?RQF]@}FFgERiBHMTGfBFTIHWBy@G_F@{DTQJ?d@NxBZPAFOPgDZqDAi@B[Ri@PkBJgBB{AGkAMaAWoAUq@y@qDIo@@KBGLBNb@FDr@m@`@IxBf@TCTKT[La@RaBLa@RMx@QvAcATGfBXJIR_BHcAKyAAsCJyCJeBp@mFdBsHf@uDL{BJ[lBy@p@a@d@m@x@wBd@q@tBiBp@a@ZCz@Jh@^pB~BtDhCxArBTz@RRLADELi@FkAJw@FwBGiBDe@Ig@Jc@EY@UN}AJc@@i@P}@JUNcAFiALUd@_@f@Tp@fAf@jBTpANbAXzCTrENrAJhBUzIMfAUh@SV[r@Ot@WhBLb@^`@L@pAc@J[AkAFa@XS~DG`EYxOmBz@c@f@g@|@uBd@e@^ExC@xBT\C~CsAd@ATRtAxBt@t@vA|@rCt@v@p@lAnBt@v@lBhC~@`ALVCZm@pA]`@uBlB[f@Gl@@jBPhATXLFPDhBKzA?H?FLwBnCeAx@[f@Qv@a@~BKnAApAKt@Mp@e@|ABDVAf@n@NDNMHWPcAtAiGR_@REbATd@XFPEdAN|BVlAr@rAF\BdCIvEILk@\}@z@cCnE}@zAeBhCYj@e@pAmApEmCbLcBxGg@tBO`AML_BYORCbDKxBs@hGSdCGVQ^MJoD`Co@n@wAz@iAf@QEYg@cAqAk@g@e@m@uAeC[W]?yAf@MGKS{A}GIQOMe@I{AT]Ee@o@iCcEm@yAYc@MGg@Do@p@c@XsBh@Y@{@O{Bs@oAQuAAyBReFa@uKkAQKEK?W|@wMFsAAo@FMvAZtAJJCBGJuJ|@cGXcED{A?u@]{DCu@EeQ@uBIa@KEyHFQGKOa@_Ai@w@i@]UBgBjAyAp@i@Za@HWMa@i@Ac@RmACK_B_@W@aCxAk@JOb@OxAI^Wb@KJc@FmB_@[?[Nc@l@MEOk@MFCV?d@f@zBNrA?h@CHIFy@wBKQa@W[EkBDQBQJ[j@m@~EId@O^_Av@y@Vg@d@i@LEFCTTz@Bl@Mb@_@bACb@LbAAh@e@|BBfAGj@sAnDEd@KXI@S]OTg@lAUbAg@hJ?hAKz@NlAE`AO~@Ib@Yn@Oz@GTKJWJw@Bu@TcAf@,2,,,192.9,455.0,False
2,Evening Swim,3950.0,5320,5359,0.0,Swim,Swim,8832968646,2023-04-04T18:04:05Z,2023-04-04T20:04:05Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.742,1.924,True,138.9,175.0,False,True,,,9478357444.0,9478357444,garmin_ping_267648997796,False,0,0,False,43791935,1,a8832968646,,2,,,,,
2,Evening Workout,0.0,4350,4350,0.0,Workout,Workout,8826848297,2023-04-03T18:16:11Z,2023-04-03T20:16:11Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,109.4,134.0,False,True,273.6,268.0,9471936628.0,9471936628,garmin_ping_267484543774,False,0,0,False,43791935,1,a8826848297,,2,,,,,
2,Evening Run,4906.8,1501,1501,76.0,Run,Run,8826381291,2023-04-03T17:40:23Z,2023-04-03T19:40:23Z,(GMT+01:00) Europe/Berlin,7200.0,,,,4,0,0,1,0,False,False,False,False,everyone,False,g10533793,"[48.71150395832956, 9.45811246521771]","[48.711670842021704, 9.457910126075149]",3.269,4.397,True,165.1,184.0,False,True,354.4,282.0,9471452408.0,9471452408,garmin_ping_267473519516,False,1,0,False,43791935,1,a8826381291,e`ihHk_vx@o@QGBAdACh@e@~@QNI@SC[IGGIQOw@K_BCICBEx@Ap@Ml@s@nBK^_@|@Qp@_At@a@Vc@l@_@X]b@QLQTUJYb@a@`@WZcA|A_@R[f@YViAZo@f@c@Pa@ZAF[h@m@h@Q`@W\s@dBc@n@ETWb@_@d@KDMV[RGXSd@]vAKT}@fAYn@a@n@GFY\y@hBy@rBq@lA]h@Qn@_@n@Yn@cAxAI\O\KLSb@yArAgAbBUPa@f@Wj@c@p@sAxAO^]h@SVOt@Yp@Ur@[j@]bAY^Ol@W`@m@dCQb@U`@IFQXBv@b@rBFt@Dt@KjB?LBFLGZmA^cA\q@`@eABKb@y@Rq@L_@Ny@Dy@Hy@t@_CH_@P_BHg@ZaAH]F}@FuCHuAPa@f@o@j@}@h@e@Zc@^]d@w@pAwARw@bA_BdCmFnA_Cn@yAfAkBjA_Cl@kBxBwBb@k@Ls@Xm@n@kA~@qA|@aA^Yr@_@JM^Sp@]t@i@T[zAyAtB_CTQn@u@rAsAr@qAbBiDTs@TyB@?@HLrBDXNN^JTBPMf@gAN{ABGJE,2,,80.1,,,
2,Evening Swim,3600.0,5446,5455,0.0,Swim,Swim,8820999562,2023-04-02T16:00:06Z,2023-04-02T18:00:06Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.661,2.084,True,131.8,177.0,False,True,,,9465774613.0,9465774613,garmin_ping_267305231768,False,0,0,False,43791935,1,a8820999562,,2,,,,,
